coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Ethiopia Biftu Gundina Coop Espresso,Kakalove Cafe,"Chia-Yi, Taiwan","Agaro District, Jimma Zone, west-central Ethiopia",Medium-Dark,42/57,NT $550/16 ounces,February 2018,94,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Rich, deeply roast-toned. Dark-chocolate, ripe pear, scorched sandalwood, tangerine zest, honeysuckle-like flowers in aroma and small cup. Syrupy, plump mouthfeel; resonant finish is dry but alive with aromatics: dark chocolate, sandalwood, hints of flowers and tangerine. Dry but deep, chocolaty and nuanced in three parts milk.","Notes: Produced by about 150 small-holding farmers of the remote Biftu Gundina Cooperative. Ethiopia coffees like this one are produced from distinctive traditional Ethiopian varieties of Arabica long grown in their regions. Produced by villagers on small garden plots interplanted with food and other subsistence crops. This is a dry-processed or “natural” coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: A fine darker roasted espresso: The scorched wood notes are lively and aromatic, the chocolate pleasingly bittersweet; hints of zesty citrus and sweet flowers maintain vivacity."
Ethiopia Natural Sidamo Papilio,Kakalove Cafe,"Chia-Yi, Taiwan","Sidamo (also Sidama) growing region, south-central Ethiopia",Light,60/84,NT $600/16 ounces,February 2018,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicate but richly intricate. Cocoa, almond paste, lemon verbena, hints of lily and grappa-like spirits in aroma and cup. Savory-sweet and brisk, though juicy in structure. Very lightly syrupy in mouthfeel. The finish is deeply savory-sweet and crisply flavor-saturated. ","Notes: Southern Ethiopia coffees like this one are produced from distinctive traditional Ethiopian varieties of Arabica long grown in the region. Like virtually all southern Ethiopia coffees, this coffee is produced by villagers on small garden plots interplanted with food and other subsistence crops. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: An unusual and engaging natural-processed Ethiopia: crisp, sweet-savory, complex and original in its cocoa, lemon-herb and grappa-toned aromatics."
Thai Single-Origin Natural-Processed Espresso,Bluekoff Company,"Bangkok, Thailand","Chiang Rai Province, northern Thailand",Medium-Light,51/75,$6.00/250 grams,February 2018,92,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,8,"Blind Assessment: Evaluated as espresso. Fruit- and chocolate-toned. Dark chocolate, ripe plum, lily-like flowers, molasses, a hint of fresh earth in aroma and small cup. Creamy-textured, mildly tannic mouthfeel; crisp, savory-leaning finish. In three parts milk, chocolate notes take center stage, supported by stone fruit and deep florals.","Notes: A dry- or “natural”-processed Thai coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Bluekoff is a Thai company involved in all aspects of coffee, from milling and roasting to coffee wholesale and retail and related equipment and training services.Visit www.bluekoff.com or call +66-81-751-1217 for more information.","The Bottom Line: An accessible natural-processed espresso from Thailand, fruit-toned with a chocolate foundation."
Ethiopia Banko Gotiti Natural,Kakalove Cafe,"Chia-Yi, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Light,60/88,NT $650/16 ounces,February 2018,94,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deeply and richly sweet; spice-toned. Lavender, mulberry, bay leaf, lemon zest, allspice in aroma and cup. Sweet-toned structure with vibrant acidity; buoyant, silky mouthfeel. The long, resonant finish is laden with spice-toned floral notes and bright berry suggestions.","Notes: Southern Ethiopia coffees like this one are produced from distinctive traditional Ethiopian varieties of Arabica long grown in the region. Like virtually all southern Ethiopia coffees, this coffee is produced by villagers on small garden plots interplanted with food and other subsistence crops. This is a dry-processed or “natural” coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: A perfumy, floral- and spice-toned natural-processed Ethiopia cup with an especially juicy acidity."
Peru Finca Ecológica Agua Colorada,Red Rooster Coffee Roaster,"Floyd, Virginia","Cajamarca, Peru",Light,58/84,$16.49/12 ounces,February 2018,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly sweet, floral-toned. Wisteria, roasted cacao nib, almond, caramel, hint of musk in aroma and cup. Balanced, sweetly tart structure with juicy acidity; crisply velvety mouthfeel. The finish consolidates to a pretty cocoa-toned musk in the short, with almond and caramel resurfacing in the long.","Notes: This exceptional coffee was selected as the No. 30 coffee on Coffee Review’s list of the Top 30 Coffees of 2018. Produced by Gilmer Córdova at Agua Colorado farm from trees of the Red and Yellow Caturra varieties of Arabica. This coffee won sixth place at the 2017 Peru Cup of Excellence. Processed by the conventional wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious coffee and high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","The Bottom Line: A solid Peru cup: rich, deeply sweet, with the intrigue of a perfumy musk-like note throughout."
Love Letters,Bird Rock Coffee Roasters,"San Diego, California",El Salvador; Indonesia,Medium-Light,51/81,$23.00/12 ounces,February 2018,92,Aroma:,8,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Integrated, floral- and sweetly earth-toned. Lavender, perique pipe tobacco, tangerine zest, apricot, roasted cacao nib in aroma and cup. Sweet-savory in structure; syrupy-smooth body. The short finish is resonant with spicy floral and stone fruit notes and the long is earthy sweet, redolent of fine pipe tobacco.","Notes: A blend of coffees from El Salvador and Indonesia. This coffee tied for the third-highest rating in a cupping of blends for Coffee Review‘s February 2018 tasting report. Based in the San Diego area, Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.",The Bottom Line: A harmonious melding of sweet floral and fruit notes from the El Salvador component of the blend and a more tobacco-toned sweetness from the Indonesia contribution.
Throwback Blend,Revel Coffee,"Billings, Montana",Colombia; Kenya,Medium-Light,56/78,$13.75/12 ounces,February 2018,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Intricate, layered, deeply sweet. Blackberry, nougat, roasted cacao nib, frankincense, tangerine zest in aroma and cup. Crisply sweet-tart structure; full, satiny mouthfeel. Notes of blackberry enveloped in cocoa frame the quiet short finish, rounding to incense-like aromatic wood and nougat in the long.","Notes: A blend of two coffees: a Colombia Cauca and Kenya Karamundi. This coffee tied for the third-highest rating in a cupping of blends for Coffee Review‘s February 2018 tasting report. Revel Coffee is a micro-roaster located in Billings, Montana. Its motto: “Quality is paramount — a difference you can revel in.” Visit www.revelcoffee.com or call 406-534-9621 for more information.","The Bottom Line: A blend in which you can taste the influence of both the Colombia and the Kenya elements, the former chocolate-toned, the latter, sweetly tart. Combined, they generate a resonant, layered intricacy."
Costa Coast Blend,Roast House,"Spokane, Washington",Costa Rica; Ethiopia,Medium-Light,52/78,$21.00/16 ounces,February 2018,92,Aroma:,8,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Floral-toned, crisp, deeply sweet. Dried strawberry, freesia, toffee, hazelnut butter, fresh-cut cedar in aroma and cup. Sweet-toned structure; syrupy, almost creamy body. Notes of freesia-like flowers and hazelnut butter dominate in the short finish, while sweetly wood-framed toffee tones carry the long.","Notes: Certified USDA organic. A blend of two coffees from Costa Rica and Ethiopia. This coffee tied for the third-highest rating in a cupping of blends for Coffee Review‘s February 2018 tasting report. Roast House is a small-batch, quality-focused roaster specializing in farm-direct organic-certified and Fair Trade certified coffees. Visit roasthousecoffee.com or call 509-995-6500 for more information.","The Bottom Line: An inviting blend of two organic coffees, a Costa Rica and a natural-processed Ethiopia, which together create a spicy-floral-toned and fruit-driven cup."
Canoe Blend,Water Avenue Coffee,"Portland, Oregon",Central America; South America; Indonesia,Medium-Light,56/82,$14.00/12 ounces,February 2018,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply and richly sweet, complex, layered. Apricot, dark chocolate, nut-toned toffee, sandalwood, fresh humus (forest floor).Sweet-savory structure with lively, juicy acidity; velvety-smooth mouthfeel. The flavor-saturated finish is resonant with notes of stone fruit and sandalwood in the short and earth-toned toffee in the long.","Notes: A blend of three coffees: a Central America, a South America and an Indonesia. This coffee earned the top rating in a cupping of blends for Coffee Review‘s February 2018 tasting report. Water Avenue Coffee is a tiny roastery nestled next to the railway in the old Industrial Southeast quarter in Portland, Oregon. Visit www.wateravenuecoffee.com or call 503-808-7083 for more information.","The Bottom Line: A deep, energetic coffee that juxtaposes bright sweetness and rich earthiness with a dark chocolate throughline."
Dead Reckoning,Corvus Coffee Roasters,"Denver, Colorado",Guatemala; El Salvador; Ethiopia,Medium-Light,52/78,$17.00/12 ounces,February 2018,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: High-toned, brightly sweet. Honeysuckle, spearmint, pomegranate, cedar, baker’s chocolate in aroma and cup. Sweetly tart structure with buoyant acidity; delicate, silky mouthfeel. Sweet notes of honeysuckle characterize the short finish, while chocolate-toned tart fruit, with a hint of spearmint, carries the long.","Notes: A blend of four coffees: a wet-processed Guatemala; a wet-processed El Salvador; and both a wet-processed- and natural-processed Ethiopia. This coffee tied for the second-highest rating in a cupping of blends for Coffee Review‘s February 2018 tasting report. Corvus Coffee Roasters is based in Denver, Colorado and specializes in rare and exclusive coffees from some of the finest growers in the world. Corvus particularly focuses on processing methods and selective harvesting, which result in small, seasonal micro-lots of uniquely sweet, vibrant, and clean flavor profiles. For more information, visit www.corvuscoffee.com.","The Bottom Line: A floral-toned blend with particularly engaging acidity, sweetly tart and lively structure, and an intriguing suggestion of fresh spearmint."
Miami Winter,Per'la Specialty Roasters,"Miami, Florida",Kenya; Ethiopia,Medium-Light,53/77,$22.00/12 ounces,February 2018,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Lush, deeply and richly sweet. Ginger blossom, pineapple, myrrh, maple syrup, orange marmalade in aroma and cup. Richly sweet-tart in structure with vibrant acidity; satiny mouthfeel. The long finish morphs from notes of tropical flowers in the long to tropical fruits nuanced by resonant aromatic wood in the long.","Notes: A blend of coffees from Kenya and Ethiopia. This coffee tied for the second-highest rating in a cupping of blends for Coffee Review‘s February 2018 tasting report. Founded by Paul Massard and Chris Nolte, Per’la focuses on meticulous sourcing and roasting fine coffees in small batches. Visit www.drinkperla.com for more information.","The Bottom Line: A deeply attractive blend that evokes the tropics, with notes of ginger blossom and pineapple leading the aromatic charge."
Wilderness Blend,Kakalove Cafe,"Chia-Yi, Taiwan",Ethiopia; Kenya; El Salvador,Light,60/86,NT $500/16 ounces,February 2018,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: High-toned, richly sweet. Nectarine, apple blossom, redwood, dark chocolate, grapefruit zest in aroma and cup. Sweetly tart structure with bright, lively acidity; crisp, velvety-smooth mouthfeel. The finish is saturated with notes of stone fruit and apple blossom in the short, with dark chocolate and a hint of grapefruit zest resurfacing in the long.","Notes: A blend comprised of four coffees: two Ethiopias, one washed- and one natural-processed; a Kenya; and a honey-processed El Salvador. This coffee tied for the second-highest rating in a cupping of blends for Coffee Review‘s February 2018 tasting report. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: An elegant citrusy and chocolate-toned cup, pleasingly complicated by notes of stone fruit and rich aromatic wood."
Naturals With Attitude,Temple Coffee and Tea,"Sacramento, California",Panama; Ethiopia,Medium-Light,60/80,$32.00/8 ounces,February 2018,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Fruit-driven, intensely sweet. Bergamot, mango, sandalwood, baker’s chocolate, citrus blossom in aroma and cup. Richly sweet structure with rounded acidity; plush, syrupy mouthfeel. The finish sustains the fruit-forward momentum of the cup, backed by incense-like notes of sandalwood and a crisp baker’s chocolate.","Notes: A blend of four coffees: Panama Finca Deborah Caturra Natural; Panama Finca Hartmann Natural Geisha; Panama Finca Lerida Natural Geisha; and Ethiopia Sidamo Mulish Natural. This coffee tied for the second-highest rating in a cupping of blends for Coffee Review‘s February 2018 tasting report. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","The Bottom Line: All fruit, all the time. But not a hint of ferment, despite the blend’s four dried-in-the-fruit, natural-processed components."
Guatemala Retiro Natural Process,Durango Coffee Company,"Durango, Colorado","San Martin Jilotepeque, Chimaltenango Department, central Guatemala",Medium-Light,57/70,$15.75/12 ounces,February 2018,94,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,9,"Blind Assessment: Delicate but deeply and quietly intense. Cocoa, peach, fresh-cut fir, brown sugar, a hint of lush, lily-like flowers in aroma and cup. Balanced, crisply sweet in structure; light-footed and lively in mouthfeel. Cocoa dominates in a resonant, flavor-saturated finish. ","Notes: Produced by Juan Luis Barrios Ortega mainly from trees of the heirloom Bourbon and Typica varieties. Processed by the dry or “natural” method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or ""washed"" coffees. Located in southwestern Colorado, Durango Coffee lays claim to a rich coffee history that dates to 1986. Its motto is “Tough Town, Great Coffee.” Visit www.durangocoffee.com or call 800-748-2275 for more information.","The Bottom Line: A dry-processed coffee in the crisp, elegant style, lightly cocoa-toned, subtly complex, long-finishing."
Gaitania Colombia,JBC Coffee Roasters,"Madison, Wisconsin","Gaitania, Tolima Department, west-central Colombia",Medium-Light,58/76,$15.75/12 ounces,February 2018,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Big, round, deeply resonant, layered. Fresh-cut cedar, baker’s chocolate, autumn squash, a hint of thyme in aroma and cup. Sweet-savory, low-toned in structure; full, syrupy in mouthfeel. In the finish most flavor details fade, but a powerful, chocolate-complicated sweetness rings on.","Notes: Organic and fair trade certified. Produced by members of the the ASCI’SP cooperative from mixed varieties of Arabica, and processed by the conventional wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: Big-bodied, roundly powerful coffee expression, equally nuanced with cedar, dry chocolate and herb hints. Fair trade and organic."
Rwanda Remera Kabeza,Durango Coffee Company,"Durango, Colorado","Gikongoro Prefecture, south-central Rwanda",Medium,50/67,$16.95/12 ounces,February 2018,93,Aroma:,8,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Roundly and sweetly citrusy. Ripe tangerine, caramel, freesia-like flowers, cedar, a hint perhaps of fresh parsley-like herb in aroma and cup. Sweetly and gently tart, pure and juicy in structure. Very smooth, fullish, satiny mouthfeel. Flavor consolidates in a layered, resonant finish. ","Notes: Produced from locally naturalized cultivars of the heirloom Bourbon variety of Arabica and processed at the now famous Bufcafe mills. Epiphanie Mukashyaka established the first Bufcafe washing station or wet mill following the Rwandan genocide and the loss of most of her family. She and her son now operate two wet mills and a dry mill in the area. Processed by the conventional wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. A wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying using a particularly complex dry-ferment, wash and soak procedure popular in Rwanda. Located in southwestern Colorado, Durango Coffee lays claim to a rich coffee history that dates to 1986. Its motto is “Tough Town, Great Coffee.” Visit www.durangocoffee.com or call 800-748-2275 for more information.","The Bottom Line: An unusually pure Rwanda, impressive particularly in its fresh, juicy structure and bright composure."
Ethiopia Yirgacheffe,Mystic Monk Coffee,"Clark, Wyoming","Yirgacheffe growing region, southern Ethiopia",Medium,45/75,$13.99/12 ounces,February 2018,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Richly sweet, chocolate-toned. Molasses, baker’s chocolate, lily, cedar, black peppercorn in aroma and cup. Bittersweet structure with round, gentle acidity; velvety-smooth mouthfeel. The finish is thoroughly chocolate-toned, leading with baker’s chocolate in the short complicated by deep florals and aromatic wood, rounding to cocoa powder and molasses in the long.","Notes: Coffees from the Yirgacheffe region are produced from distinctive traditional Ethiopian varieties of Arabica long grown in the region. Like virtually all southern Ethiopia coffees, this coffee is produced by villagers on small garden plots interplanted with food and other subsistence crops. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Mystic Monk Coffee is a small-batch roaster associated with a Carmelite monastery located in the Rocky Mountains of northern Wyoming. The monks emphasize an artisan approach to roasting and a commitment to quality. Visit www.mysticmonkcoffee.com or call 877-751-6377 for more information.","The Bottom Line: A resonant, chocolate-toned Yirgacheffe cup, deeply sweet with floral and aromatic wood undertones."
Honduras David Mancia,Coava Coffee Roasters,"Portland, Oregon","Santa Barbara Department, Honduras",Light,58/84,$15.00/250 grams,February 2018,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: High-toned, crisply sweet. Roasted cacao nib, apricot, freesia, oak, toffee in aroma and cup. Sweet-toned in structure with brisk, juicy acidty; silky mouthfeel. The finish centers around cocoa-toned stone fruit with hints of spicy floral notes.","Notes: Produced from trees of the Pacas and Catimor varieties of Arabica on the two-hectare farm of David Mancia in the Honduran village of El Cielito at an elevation of over 5,000 feet. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Coava is a Portland-based coffee roaster, now with a San Diego location as well, that aims to provide quality coffee and education regarding the preparation of good coffee. Visit www.coavacoffee.com or call 503-894-8134 for more information.","The Bottom Line: A pleasing stone fruit and cocoa-driven Honduras cup, bright and lively."
Kenya Gatugi AB,Black Coffee in Black Jar,"Taichung, Taiwan",Kenya Gatugi AB,Medium-Light,53/85,$35.00/100 grams,January 2018,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep-toned, richly sweet-savory. Bergamot, butterscotch, red currant, dried hibiscus, almond wood in aroma and cup. Intricate, complex, balanced structure; delicate, silky mouthfeel. The finish, rich, long and deeply sweet, consolidates to bergamot and butterscotch.","Notes: Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. Black Coffee in Black Jar, a Taiwan-based nano-roaster and café, is named for both the Taiwanese colloquialism “black soy sauce in black jar,” indicating something is difficult to see through, and the literal black jar this company stores coffee in to protect it from UV light. For more information, visit https://m.facebook.com/BlackCoffeeInBlackJar/.","The Bottom Line: Elegant and complex: an expressive Kenya coffee with sweet-savory depth and engaging top notes of bergamot, butterscotch and red currant."
Bufcafe Rwanda Espresso,JBC Coffee Roasters,"Madison, Wisconsin","Nyamagabe district, Southern Province, Rwanda",Medium-Light,54/78,$17.25/12 ounces,January 2018,93,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,7,With Milk:,9,"Blind Assessment: Evaluated as espresso. Delicate, crisply sweet-savory. Tamarind, baker’s chocolate, rhododendron, mulberry, oak in aroma and small cup. Confident, satiny-smooth mouthfeel; richly drying finish redolent of chocolate-toned aromatic oak. In three parts milk, chocolate and sweet floral notes merge and bloom, and a pretty hint of tangerine zest also surfaces. 
","Notes: Produced from trees of the heirloom Bourbon variety of Arabica. Epiphanie Mukashyaka established the now famous Bufcafe washing station or wet mill following the Rwandan genocide and the loss of most of her family. She and her son now operate two wet mills and a dry mill in the area. Processed by the conventional wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: An unapologetically savory-sweet coffee, especially attractive in milk, where both basic taste tendencies are enhanced by notes of tamarind and citrus zest."
Bufcafe Rwanda,JBC Coffee Roasters,"Madison, Wisconsin","Nyamagabe District, Southern Province, Rwanda",Light,60/84,$17.25/12 ounces,January 2018,93,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,7,Aftertaste:,9,"Blind Assessment: Deeply sweet, richly savory. Dried apricot, roasted cacao nib, freesia, almond, tamarind in aroma and cup. Balanced, sweet-savory structure; syrupy-smooth mouthfeel. The finish leads with notes of dried stone fruit and spicy florals in the short, rounding to almond and cocoa in the long, with a hint of tamarind-like sweet-tartness.","Notes: Produced from trees of local strains of the heirloom Bourbon variety of Arabica. Epiphanie Mukashyaka established the now famous Bufcafe washing station or wet mill following the Rwandan genocide and the loss of most of her family. She and her son now operate two wet mills and a dry mill in the area. Processed by the conventional wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: A superior Rwanda cup, classically sweet-savory with an appealing high-toned crispness."
Gedeb Ethiopia,JBC Coffee Roasters,"Madison, Wisconsin","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,58/82,$18.75/12 ounces,January 2018,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deeply sweet, intensely pungent. Dark chocolate, tangerine zest, star jasmine, maple syrup, frankincense in aroma and cup. Deeply sweet-toned in structure with lively, bright acidity; satiny mouthfeel. The finish is as elegant as the cup implies: flavor-saturated, floral-, chocolate- and fruit-toned in both short and long.
","Notes: Southern Ethiopia coffees like this one are produced from traditional Ethiopian varieties of Arabica long grown in the region. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Like virtually all southern Ethiopia coffees, this coffee is produced by villagers on small, garden plots interplanted with food and other subsistence crops. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: A big, juicy wet-processed Ethiopia cup laden with rich floral and fruit tones throughout, all enveloped in dark chocolate."
Civet Yirgacheffe Sisota,"Good Chance Biotechnology, Ltd.","Taichung City, Taiwan","Sidamo growing region, south-central Ethiopia",Medium-Light,54/78,$206.00/8 ounces,January 2018,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly savory, sweetly herb-toned. Baker’s chocolate, fennel, black cherry, cedar, wisteria-like flowers in aroma and cup. Round, deeply sweet in structure; syrupy mouthfeel. The cocoa-toned finish leads with black cherry in the short, which settles into a cedar-toned flowers in the long. ","Notes: The cup profile of this coffee owes its originality to a complex, overlapping set of influences. First, tree variety: It was produced from heirloom varieties grown only in southern Ethiopia. Second, processing method: It was processed using a variation of the honey method, in which only the skins are removed from the coffee fruit and the beans are dried still enveloped in all or part of the fruit pulp. Finally, the beans were exposed to cultured strains of bacteria extracted from the excrement of the civet cat, making this a laboratory version of the famous kopi luwak, the coffee passed through the intestines of a civet cat or luwak. Good Chance Biotechnology., Ltd. is a Taiwan-based specialty coffee company. For more information, visit http://www.magiccat.pro/ or email [email protected]",The Bottom Line: An impressively rich sweet-savory cup with a throughline of fennel-like herb notes. Interesting both for its unusual cup and its unusual processing variation.
Civet Ethiopia Papilio Sidamo,"Good Chance Biotechnology, Ltd.","Taichung City, Taiwan","Sidamo growing region, south-central Ethiopia",Medium-Light,54/78,$206.00/8 ounces,January 2018,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately sweet-tart, fruit-toned. Strawberry, aged rum, cocoa powder, pink peppercorn, celery seed in aroma and cup. Sweetly fermenty in structure; satiny-smooth in mouthfeel. A hint of aged rum carries the finish, accompanied by berry notes in the short and spice-toned savory notes in the long.","Notes: The cup profile of this coffee owes its originality to a complex, overlapping set of influences. First, tree variety: It was produced from heirloom varieties grown only in southern Ethiopia. Second, processing method: It is a “natural” or dry-processed coffee, meaning the beans were dried inside the fruit, encouraging a flavor profile that is sweeter and deeper-toned than profiles associated with the more typical wet or “washed” process the which the soft fruit residue is removed before drying. Finally, the beans were exposed to cultured strains of bacteria extracted from the excrement of the civet cat, making this a laboratory version of the famous kopi luwak, the coffee passed through the intestines of a civet cat or luwak. Good Chance Biotechnology., Ltd. is a Taiwan-based specialty coffee company. For more information, visit http://www.magiccat.pro/ or email [email protected]","The Bottom Line: A Sidamo coffee processed by the dry or natural method and treated with a cultured essence of kopi luwak that together net richly ripe fruit notes, cocoa tones, and a pleasing hint of sweet ferment."
Estate Carbonic Maceration,Ka'u Specialty Coffee,"Pahala, Hawaii","Ka'u growing region, Big Island of Hawaii",Medium-Light,58/71,$29.48/8 ounces,January 2018,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Gently bittersweet, deeply floral-toned. Baker’s chocolate, aromatic orchid, hazelnut, oak in aroma and cup. Low-toned, crisply bittersweet in structure. Mouthfeel is light though silky. The finish consolidates to a rich, oaky chocolate.   ","Notes: Ka’u is an emerging Hawaii coffee-growing district centered approximately 30 miles southeast of the famous Kona region. This Ka’u is produced by the Palehua Ohana Cooperative of small-holding Ka’u farmers, an organization dedicated to impeccable socio-economic and environmental practices. Carbonic maceration is an innovative variation on the wet or “washed” method, in which the whole coffee fruit is fermented in a carbon-dioxide rich environment before the fruit residue is removed and the beans are dried. The goal is to improve the clarity and sweetness of fruit notes. The method is being pioneered by Sasa Sestic, an Australian barista champion. Visit www.kauspecialtycoffee.com for more information.","The Bottom Line: Delicately bittersweet and cocoa-toned, with flowers hinting at lushness."
